GEO_CODE (POR),GEO_NAME,dimension,Member ID: Profile of Economic Regions (2247),total
2455,Laurentides,10. Communications technologies/technicians and support services,1718,1575.00
2455,Laurentides,50. Visual and performing arts,1719,7820.00
2455,Laurentides,Humanities,1720,12905.00
2455,Laurentides,"16. Aboriginal and foreign languages, literatures and linguistics",1721,1645.00
2455,Laurentides,23. English language and literature/letters,1722,365.00
2455,Laurentides,"24. Liberal arts and sciences, general studies and humanities",1723,7625.00
2455,Laurentides,30A Interdisciplinary humanities,1724,25.00
2455,Laurentides,38. Philosophy and religious studies,1725,450.00
2455,Laurentides,39. Theology and religious vocations,1726,590.00
2455,Laurentides,54. History,1727,755.00
2455,Laurentides,55. French language and literature/letters,1728,1445.00
2455,Laurentides,Social and behavioural sciences and law,1729,20845.00
2455,Laurentides,"05. Area, ethnic, cultural, gender, and group studies",1730,145.00
2455,Laurentides,"09. Communication, journalism and related programs",1731,2315.00
2455,Laurentides,19. Family and consumer sciences/human sciences,1732,5545.00
2455,Laurentides,22. Legal professions and studies,1733,3730.00
2455,Laurentides,30B Interdisciplinary social and behavioural sciences,1734,540.00
2455,Laurentides,42. Psychology,1735,3560.00
2455,Laurentides,45. Social sciences,1736,5015.00
2455,Laurentides,"Business, management and public administration",1737,60855.00
2455,Laurentides,30.16 Accounting and computer science,1738,65.00
2455,Laurentides,44. Public administration and social service professions,1739,2965.00
2455,Laurentides,"52. Business, management, marketing and related support services",1740,57830.00
2455,Laurentides,Physical and life sciences and technologies,1741,7575.00
2455,Laurentides,26. Biological and biomedical sciences,1742,2305.00
2455,Laurentides,30.01 Biological and physical sciences,1743,1445.00
2455,Laurentides,30C Other interdisciplinary physical and life sciences,1744,1620.00
2455,Laurentides,40. Physical sciences,1745,1790.00
2455,Laurentides,41. Science technologies/technicians,1746,415.00
2455,Laurentides,"Mathematics, computer and information sciences",1747,8380.00
2455,Laurentides,11. Computer and information sciences and support services,1748,7000.00
2455,Laurentides,25. Library science,1749,720.00
2455,Laurentides,27. Mathematics and statistics,1750,550.00
2455,Laurentides,"30D Interdisciplinary mathematics, computer and information sciences",1751,110.00
2455,Laurentides,"Architecture, engineering, and related technologies",1752,61935.00
2455,Laurentides,04. Architecture and related services,1753,1625.00
2455,Laurentides,14. Engineering,1754,6995.00
2455,Laurentides,15. Engineering technologies and engineering-related fields,1755,11700.00
2455,Laurentides,30.12 Historic preservation and conservation,1756,0.00
2455,Laurentides,46. Construction trades,1757,16205.00
2455,Laurentides,47. Mechanic and repair technologies/technicians,1758,15615.00
2455,Laurentides,48. Precision production,1759,9795.00
2455,Laurentides,"Agriculture, natural resources and conservation",1760,5195.00
2455,Laurentides,"01. Agriculture, agriculture operations and related sciences",1761,3225.00
2455,Laurentides,03. Natural resources and conservation,1762,1970.00
2455,Laurentides,Health and related fields,1763,33745.00
2455,Laurentides,"31. Parks, recreation, leisure and fitness studies",1764,2390.00
2455,Laurentides,51. Health professions and related programs,1765,31005.00
2455,Laurentides,"60. Dental, medical and veterinary residency programs",1766,350.00
2455,Laurentides,"Personal, protective and transportation services",1767,27145.00
2455,Laurentides,12. Personal and culinary services,1768,13245.00
2455,Laurentides,"28. Military science, leadership and operational art",1769,0.00
2455,Laurentides,29. Military technologies and applied sciences,1770,100.00
2455,Laurentides,43. Security and protective services,1771,6210.00
2455,Laurentides,49. Transportation and materials moving,1772,7600.00
2455,Laurentides,Other,1773,30.00
2455,Laurentides,"30.99 Multidisciplinary/interdisciplinary studies, other",1774,30.00
2455,Laurentides,Total - Major field of study - Classification of Instructional Programs (CIP) 2016 for the population aged 25 to 64 years in private households - 25% sample data,1775,318370.00
2455,Laurentides,"No postsecondary certificate, diploma or degree",1776,111470.00
2455,Laurentides,Education,1777,14055.00
2455,Laurentides,13. Education,1778,14055.00
2455,Laurentides,"Visual and performing arts, and communications technologies",1779,7200.00
2455,Laurentides,10. Communications technologies/technicians and support services,1780,1235.00
2455,Laurentides,50. Visual and performing arts,1781,5960.00
2455,Laurentides,Humanities,1782,8055.00
2455,Laurentides,"16. Aboriginal and foreign languages, literatures and linguistics",1783,1185.00
2455,Laurentides,23. English language and literature/letters,1784,250.00
2455,Laurentides,"24. Liberal arts and sciences, general studies and humanities",1785,4545.00
2455,Laurentides,30A Interdisciplinary humanities,1786,15.00
2455,Laurentides,38. Philosophy and religious studies,1787,240.00
2455,Laurentides,39. Theology and religious vocations,1788,290.00
2455,Laurentides,54. History,1789,495.00
2455,Laurentides,55. French language and literature/letters,1790,1020.00
2455,Laurentides,Social and behavioural sciences and law,1791,16805.00
2455,Laurentides,"05. Area, ethnic, cultural, gender, and group studies",1792,125.00
2455,Laurentides,"09. Communication, journalism and related programs",1793,1860.00
2455,Laurentides,19. Family and consumer sciences/human sciences,1794,4530.00
2455,Laurentides,22. Legal professions and studies,1795,2985.00
2455,Laurentides,30B Interdisciplinary social and behavioural sciences,1796,320.00
2455,Laurentides,42. Psychology,1797,2940.00
2455,Laurentides,45. Social sciences,1798,4045.00
2455,Laurentides,"Business, management and public administration",1799,48385.00
2455,Laurentides,30.16 Accounting and computer science,1800,55.00
2455,Laurentides,44. Public administration and social service professions,1801,2400.00
2455,Laurentides,"52. Business, management, marketing and related support services",1802,45935.00
2455,Laurentides,Physical and life sciences and technologies,1803,4800.00
2455,Laurentides,26. Biological and biomedical sciences,1804,1925.00
2455,Laurentides,30.01 Biological and physical sciences,1805,900.00
2455,Laurentides,30C Other interdisciplinary physical and life sciences,1806,330.00
2455,Laurentides,40. Physical sciences,1807,1345.00
2455,Laurentides,41. Science technologies/technicians,1808,300.00
2455,Laurentides,"Mathematics, computer and information sciences",1809,7220.00
2455,Laurentides,11. Computer and information sciences and support services,1810,6205.00
2455,Laurentides,25. Library science,1811,585.00
2455,Laurentides,27. Mathematics and statistics,1812,385.00
2455,Laurentides,"30D Interdisciplinary mathematics, computer and information sciences",1813,50.00
2455,Laurentides,"Architecture, engineering, and related technologies",1814,48000.00
2455,Laurentides,04. Architecture and related services,1815,1395.00
2455,Laurentides,14. Engineering,1816,5850.00
2455,Laurentides,15. Engineering technologies and engineering-related fields,1817,9125.00
2455,Laurentides,30.12 Historic preservation and conservation,1818,0.00
2455,Laurentides,46. Construction trades,1819,12115.00
2455,Laurentides,47. Mechanic and repair technologies/technicians,1820,12015.00
2455,Laurentides,48. Precision production,1821,7490.00
2455,Laurentides,"Agriculture, natural resources and conservation",1822,4265.00
2455,Laurentides,"01. Agriculture, agriculture operations and related sciences",1823,2600.00
2455,Laurentides,03. Natural resources and conservation,1824,1665.00
2455,Laurentides,Health and related fields,1825,26330.00
2455,Laurentides,"31. Parks, recreation, leisure and fitness studies",1826,1900.00
2455,Laurentides,51. Health professions and related programs,1827,24180.00
2455,Laurentides,"60. Dental, medical and veterinary residency programs",1828,250.00
2455,Laurentides,"Personal, protective and transportation services",1829,21765.00
2455,Laurentides,12. Personal and culinary services,1830,10305.00
2455,Laurentides,"28. Military science, leadership and operational art",1831,0.00
2455,Laurentides,29. Military technologies and applied sciences,1832,65.00
2455,Laurentides,43. Security and protective services,1833,4955.00
2455,Laurentides,49. Transportation and materials moving,1834,6440.00
2455,Laurentides,Other,1835,25.00
2455,Laurentides,"30.99 Multidisciplinary/interdisciplinary studies, other",1836,25.00
2455,Laurentides,Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 15 years and over in private households - 25% sample data,1837,479010.00
2455,Laurentides,"No postsecondary certificate, diploma or degree",1838,210525.00
2455,Laurentides,"Postsecondary certificate, diploma or degree",1839,268485.00
2455,Laurentides,Location of study inside Canada,1840,258180.00
2455,Laurentides,Same as province or territory of residence,1841,251560.00
2455,Laurentides,Different than province or territory of residence,1842,6625.00
2455,Laurentides,Location of study outside Canada,1843,10300.00
2455,Laurentides,United States,1844,1100.00
2455,Laurentides,Philippines,1845,95.00
2455,Laurentides,India,1846,10.00
2455,Laurentides,United Kingdom,1847,415.00
2455,Laurentides,China,1848,190.00
2455,Laurentides,France,1849,3200.00
2455,Laurentides,Other,1850,5295.00
2455,Laurentides,Total - Location of study compared with province or territory of residence with countries outside Canada for the population aged 25 to 64 years in private households - 25% sample data,1851,318375.00
2455,Laurentides,"No postsecondary certificate, diploma or degree",1852,111470.00
2455,Laurentides,"Postsecondary certificate, diploma or degree",1853,206905.00
2455,Laurentides,Location of study inside Canada,1854,199035.00
2455,Laurentides,Same as province or territory of residence,1855,194355.00
2455,Laurentides,Different than province or territory of residence,1856,4675.00
2455,Laurentides,Location of study outside Canada,1857,7870.00
2455,Laurentides,United States,1858,685.00
2455,Laurentides,Philippines,1859,90.00
2455,Laurentides,India,1860,0.00
2455,Laurentides,United Kingdom,1861,235.00
2455,Laurentides,China,1862,185.00
2455,Laurentides,France,1863,2400.00
2455,Laurentides,Other,1864,4270.00
2455,Laurentides,Total - Population aged 15 years and over by Labour force status - 25% sample data,1865,479010.00
2455,Laurentides,In the labour force,1866,312945.00
2455,Laurentides,Employed,1867,291910.00
2455,Laurentides,Unemployed,1868,21035.00
2455,Laurentides,Not in the labour force,1869,166065.00
2455,Laurentides,Participation rate,1870,65.30
2455,Laurentides,Employment rate,1871,60.90
2455,Laurentides,Unemployment rate,1872,6.70
2455,Laurentides,Total population aged 15 years and over by work activity during the reference year - 25% sample data,1873,479010.00
2455,Laurentides,Did not work,1874,154075.00
2455,Laurentides,Worked,1875,324940.00
2455,Laurentides,"Worked full year, full time",1876,150920.00
2455,Laurentides,Worked part year and/or part time,1877,174015.00
2455,Laurentides,Average weeks worked in reference year,1878,42.70
2455,Laurentides,Total labour force aged 15 years and over by class of worker - 25% sample data,1879,312945.00
2455,Laurentides,Class of worker - not applicable,1880,6235.00
2455,Laurentides,All classes of workers,1881,306710.00
2455,Laurentides,Employee,1882,263710.00
2455,Laurentides,Self-employed,1883,43000.00
2455,Laurentides,Total labour force population aged 15 years and over by occupation - National Occupational Classification (NOC) 2016 - 25% sample data,1884,312945.00
2455,Laurentides,Occupation - not applicable,1885,6235.00
2455,Laurentides,All occupations,1886,306710.00
2455,Laurentides,0 Management occupations,1887,32935.00
2455,Laurentides,"1 Business, finance and administration occupations",1888,47665.00
2455,Laurentides,2 Natural and applied sciences and related occupations,1889,17825.00
2455,Laurentides,3 Health occupations,1890,20730.00
2455,Laurentides,"4 Occupations in education, law and social, community and government services",1891,34875.00
2455,Laurentides,"5 Occupations in art, culture, recreation and sport",1892,8000.00
2455,Laurentides,6 Sales and service occupations,1893,74520.00
2455,Laurentides,"7 Trades, transport and equipment operators and related occupations",1894,51250.00
2455,Laurentides,"8 Natural resources, agriculture and related production occupations",1895,4755.00
2455,Laurentides,9 Occupations in manufacturing and utilities,1896,14160.00
2455,Laurentides,Total Labour Force population aged 15 years and over by Industry - North American Industry Classification System (NAICS) 2012 - 25% sample data,1897,312950.00
2455,Laurentides,Industry - NAICS2012 - not applicable,1898,6235.00
2455,Laurentides,All industry categories,1899,306710.00
2455,Laurentides,"11 Agriculture, forestry, fishing and hunting",1900,4685.00
2455,Laurentides,"21 Mining, quarrying, and oil and gas extraction",1901,780.00
2455,Laurentides,22 Utilities,1902,2350.00
2455,Laurentides,23 Construction,1903,27460.00
2455,Laurentides,31-33 Manufacturing,1904,34420.00
2455,Laurentides,41 Wholesale trade,1905,12715.00
2455,Laurentides,44-45 Retail trade,1906,42420.00
2455,Laurentides,48-49 Transportation and warehousing,1907,15665.00
2455,Laurentides,51 Information and cultural industries,1908,5590.00
2455,Laurentides,52 Finance and insurance,1909,9085.00
2455,Laurentides,53 Real estate and rental and leasing,1910,4855.00
2455,Laurentides,"54 Professional, scientific and technical services",1911,18760.00
2455,Laurentides,55 Management of companies and enterprises,1912,160.00
2455,Laurentides,"56 Administrative and support, waste management and remediation services",1913,13285.00
2455,Laurentides,61 Educational services,1914,20685.00
2455,Laurentides,62 Health care and social assistance,1915,37405.00
2455,Laurentides,"71 Arts, entertainment and recreation",1916,7315.00
2455,Laurentides,72 Accommodation and food services,1917,19955.00
2455,Laurentides,81 Other services (except public administration),1918,13740.00
2455,Laurentides,91 Public administration,1919,15370.00
2455,Laurentides,Total - Place of work status for the employed labour force aged 15 years and over in private households - 25% sample data,1920,291910.00
2455,Laurentides,Worked at home,1921,21990.00
2455,Laurentides,Worked outside Canada,1922,600.00
2455,Laurentides,No fixed workplace address,1923,32930.00
2455,Laurentides,Worked at usual place,1924,236395.00
2455,Laurentides,Total - Commuting destination for the employed labour force aged 15 years and over in private households with a usual place of work - 25% sample data,1925,236395.00
2455,Laurentides,Commute within census subdivision (CSD) of residence,1926,57225.00
2455,Laurentides,Commute to a different census subdivision (CSD) within census division (CD) of residence,1927,39605.00
2455,Laurentides,Commute to a different census subdivision (CSD) and census division (CD) within province or territory of residence,1928,137595.00
2455,Laurentides,Commute to a different province or territory,1929,1970.00
2455,Laurentides,Total - Main mode of commuting for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data,1930,269325.00
2455,Laurentides,"Car, truck, van - as a driver",1931,233415.00
2455,Laurentides,"Car, truck, van - as a passenger",1932,9350.00
2455,Laurentides,Public transit,1933,13855.00
2455,Laurentides,Walked,1934,8815.00
2455,Laurentides,Bicycle,1935,1435.00
2455,Laurentides,Other method,1936,2450.00
2455,Laurentides,Total - Commuting duration for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data,1937,269325.00
2455,Laurentides,Less than 15 minutes,1938,69395.00
2455,Laurentides,15 to 29 minutes,1939,81445.00
2455,Laurentides,30 to 44 minutes,1940,55635.00
2455,Laurentides,45 to 59 minutes,1941,28155.00
2455,Laurentides,60 minutes and over,1942,34695.00
2455,Laurentides,Total - Time leaving for work for the employed labour force aged 15 years and over in private households with a usual place of work or no fixed workplace address - 25% sample data,1943,269325.00
2455,Laurentides,Between 5 a.m. and 5:59 a.m.,1944,30030.00
2455,Laurentides,Between 6 a.m. and 6:59 a.m.,1945,53720.00
2455,Laurentides,Between 7 a.m. and 7:59 a.m.,1946,72925.00
2455,Laurentides,Between 8 a.m. and 8:59 a.m.,1947,45190.00
2455,Laurentides,Between 9 a.m. and 11:59 a.m.,1948,25265.00
2455,Laurentides,Between 12 p.m. and 4:59 a.m.,1949,42200.00
2455,Laurentides,"Total - Language used most often at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% sample data",1950,333580.00
2455,Laurentides,Single responses,1951,314195.00
2455,Laurentides,Official languages,1952,313560.00
2455,Laurentides,English,1953,19860.00
2455,Laurentides,French,1954,293695.00
2455,Laurentides,Non-official languages,1955,640.00
2455,Laurentides,Aboriginal languages,1956,0.00
2455,Laurentides,Algonquian languages,1957,0.00
2455,Laurentides,Blackfoot,1958,0.00
2455,Laurentides,Cree-Montagnais languages,1959,0.00
2455,Laurentides,Atikamekw,1960,0.00
2455,Laurentides,Montagnais (Innu),1961,0.00
2455,Laurentides,Moose Cree,1962,0.00
2455,Laurentides,Naskapi,1963,0.00
2455,Laurentides,Northern East Cree,1964,0.00
2455,Laurentides,Plains Cree,1965,0.00
2455,Laurentides,Southern East Cree,1966,0.00
2455,Laurentides,Swampy Cree,1967,0.00
2455,Laurentides,Woods Cree,1968,0.00
2455,Laurentides,"Cree, n.o.s.",1969,0.00
2455,Laurentides,Eastern Algonquian languages,1970,0.00
2455,Laurentides,Malecite,1971,0.00
2455,Laurentides,Mi'kmaq,1972,0.00
2455,Laurentides,Ojibway-Potawatomi languages,1973,0.00
2455,Laurentides,Algonquin,1974,0.00
2455,Laurentides,Ojibway,1975,0.00
2455,Laurentides,Oji-Cree,1976,0.00
2455,Laurentides,Ottawa (Odawa),1977,0.00
2455,Laurentides,"Algonquian languages, n.i.e.",1978,0.00
2455,Laurentides,Athabaskan languages,1979,0.00
2455,Laurentides,Northern Athabaskan languages,1980,0.00
2455,Laurentides,Babine (Wetsuwet'en),1981,0.00
2455,Laurentides,Beaver,1982,0.00
2455,Laurentides,Carrier,1983,0.00
2455,Laurentides,Chilcotin,1984,0.00
2455,Laurentides,Dene,1985,0.00
2455,Laurentides,Dogrib (Tlicho),1986,0.00
2455,Laurentides,Gwich'in,1987,0.00
2455,Laurentides,Sarsi (Sarcee),1988,0.00
2455,Laurentides,Sekani,1989,0.00
2455,Laurentides,Slavey-Hare languages,1990,0.00
2455,Laurentides,North Slavey (Hare),1991,0.00
2455,Laurentides,South Slavey,1992,0.00
2455,Laurentides,"Slavey, n.o.s.",1993,0.00
2455,Laurentides,Tahltan languages,1994,0.00
2455,Laurentides,Kaska (Nahani),1995,0.00
2455,Laurentides,Tahltan,1996,0.00
2455,Laurentides,Tutchone languages,1997,0.00
2455,Laurentides,Northern Tutchone,1998,0.00
2455,Laurentides,Southern Tutchone,1999,0.00
2455,Laurentides,"Athabaskan languages, n.i.e.",2000,0.00
2455,Laurentides,Haida,2001,0.00
2455,Laurentides,Inuit languages,2002,0.00
2455,Laurentides,Inuinnaqtun (Inuvialuktun),2003,0.00
2455,Laurentides,Inuktitut,2004,0.00
2455,Laurentides,"Inuit languages, n.i.e.",2005,0.00
2455,Laurentides,Iroquoian languages,2006,0.00
2455,Laurentides,Cayuga,2007,0.00
2455,Laurentides,Mohawk,2008,0.00
2455,Laurentides,Oneida,2009,0.00
2455,Laurentides,"Iroquoian languages, n.i.e.",2010,0.00
2455,Laurentides,Kutenai,2011,0.00
2455,Laurentides,Michif,2012,0.00
2455,Laurentides,Salish languages,2013,0.00
2455,Laurentides,Comox,2014,0.00
2455,Laurentides,Halkomelem,2015,0.00
2455,Laurentides,Lillooet,2016,0.00
2455,Laurentides,Okanagan,2017,0.00
2455,Laurentides,Shuswap (Secwepemctsin),2018,0.00
2455,Laurentides,Squamish,2019,0.00
2455,Laurentides,Straits,2020,0.00
2455,Laurentides,Thompson (Ntlakapamux),2021,0.00
2455,Laurentides,"Salish languages, n.i.e.",2022,0.00
2455,Laurentides,Siouan languages,2023,0.00
2455,Laurentides,Dakota,2024,0.00
2455,Laurentides,Stoney,2025,0.00
2455,Laurentides,"Siouan languages, n.i.e.",2026,0.00
2455,Laurentides,Tlingit,2027,0.00
2455,Laurentides,Tsimshian languages,2028,0.00
2455,Laurentides,Gitxsan (Gitksan),2029,0.00
2455,Laurentides,Nisga'a,2030,0.00
2455,Laurentides,Tsimshian,2031,0.00
2455,Laurentides,Wakashan languages,2032,0.00
2455,Laurentides,Haisla,2033,0.00
2455,Laurentides,Heiltsuk,2034,0.00
2455,Laurentides,Kwakiutl (Kwak'wala),2035,0.00
2455,Laurentides,Nuu-chah-nulth (Nootka),2036,0.00
2455,Laurentides,"Wakashan languages, n.i.e.",2037,0.00
2455,Laurentides,"Aboriginal languages, n.o.s.",2038,0.00
2455,Laurentides,Non-Aboriginal languages,2039,640.00
2455,Laurentides,Afro-Asiatic languages,2040,20.00
2455,Laurentides,Berber languages,2041,0.00
2455,Laurentides,Kabyle,2042,0.00
2455,Laurentides,"Berber languages, n.i.e.",2043,0.00
2455,Laurentides,Cushitic languages,2044,0.00
2455,Laurentides,Bilen,2045,0.00
2455,Laurentides,Oromo,2046,0.00
2455,Laurentides,Somali,2047,0.00
2455,Laurentides,"Cushitic languages, n.i.e.",2048,0.00
2455,Laurentides,Semitic languages,2049,15.00
2455,Laurentides,Amharic,2050,0.00
2455,Laurentides,Arabic,2051,15.00
2455,Laurentides,Assyrian Neo-Aramaic,2052,0.00
2455,Laurentides,Chaldean Neo-Aramaic,2053,0.00
2455,Laurentides,Harari,2054,0.00
2455,Laurentides,Hebrew,2055,10.00
2455,Laurentides,Maltese,2056,0.00
2455,Laurentides,Tigrigna,2057,0.00
2455,Laurentides,"Semitic languages, n.i.e.",2058,0.00
2455,Laurentides,"Afro-Asiatic languages, n.i.e.",2059,0.00
2455,Laurentides,Austro-Asiatic languages,2060,0.00
2455,Laurentides,Khmer (Cambodian),2061,0.00
2455,Laurentides,Vietnamese,2062,0.00
2455,Laurentides,"Austro-Asiatic languages, n.i.e",2063,0.00
2455,Laurentides,Austronesian languages,2064,0.00
2455,Laurentides,Bikol,2065,0.00
2455,Laurentides,Cebuano,2066,0.00
2455,Laurentides,Fijian,2067,0.00
2455,Laurentides,Hiligaynon,2068,0.00
2455,Laurentides,Ilocano,2069,0.00
2455,Laurentides,Malagasy,2070,0.00
2455,Laurentides,Malay,2071,0.00
2455,Laurentides,"Pampangan (Kapampangan, Pampango)",2072,0.00
2455,Laurentides,Pangasinan,2073,0.00
2455,Laurentides,"Tagalog (Pilipino, Filipino)",2074,0.00
2455,Laurentides,Waray-Waray,2075,0.00
2455,Laurentides,"Austronesian languages, n.i.e.",2076,0.00
2455,Laurentides,Creole languages,2077,0.00
2455,Laurentides,Haitian Creole,2078,0.00
2455,Laurentides,"Creole, n.o.s.",2079,0.00
2455,Laurentides,"Creole languages, n.i.e.",2080,0.00
2455,Laurentides,Dravidian languages,2081,0.00
2455,Laurentides,Kannada,2082,0.00
2455,Laurentides,Malayalam,2083,0.00
2455,Laurentides,Tamil,2084,0.00
2455,Laurentides,Telugu,2085,0.00
2455,Laurentides,"Dravidian languages, n.i.e.",2086,0.00
2455,Laurentides,Hmong-Mien languages,2087,0.00
2455,Laurentides,Indo-European languages,2088,580.00
2455,Laurentides,Albanian,2089,0.00
2455,Laurentides,Armenian,2090,0.00
2455,Laurentides,Balto-Slavic languages,2091,30.00
2455,Laurentides,Baltic languages,2092,0.00
2455,Laurentides,Latvian,2093,0.00
2455,Laurentides,Lithuanian,2094,0.00
2455,Laurentides,Slavic languages,2095,30.00
2455,Laurentides,Belarusan,2096,0.00
2455,Laurentides,Bosnian,2097,0.00
2455,Laurentides,Bulgarian,2098,0.00
2455,Laurentides,Croatian,2099,0.00
2455,Laurentides,Czech,2100,0.00
2455,Laurentides,Macedonian,2101,0.00
2455,Laurentides,Polish,2102,0.00
2455,Laurentides,Russian,2103,20.00
2455,Laurentides,Serbian,2104,0.00
2455,Laurentides,Serbo-Croatian,2105,0.00
2455,Laurentides,Slovak,2106,0.00
2455,Laurentides,Slovene (Slovenian),2107,0.00
2455,Laurentides,Ukrainian,2108,0.00
2455,Laurentides,"Slavic languages, n.i.e.",2109,0.00
2455,Laurentides,Celtic languages,2110,0.00
2455,Laurentides,Scottish Gaelic,2111,0.00
2455,Laurentides,Welsh,2112,0.00
2455,Laurentides,"Celtic languages, n.i.e.",2113,0.00
2455,Laurentides,Germanic languages,2114,330.00
2455,Laurentides,Afrikaans,2115,0.00
2455,Laurentides,Danish,2116,0.00
2455,Laurentides,Dutch,2117,0.00
2455,Laurentides,Frisian,2118,0.00
2455,Laurentides,German,2119,10.00
2455,Laurentides,Icelandic,2120,0.00
2455,Laurentides,Norwegian,2121,0.00
2455,Laurentides,Swedish,2122,10.00
2455,Laurentides,Vlaams (Flemish),2123,0.00
2455,Laurentides,Yiddish,2124,315.00
2455,Laurentides,"Germanic languages, n.i.e.",2125,0.00
2455,Laurentides,Greek,2126,10.00
2455,Laurentides,Indo-Iranian languages,2127,15.00
2455,Laurentides,Indo-Aryan languages,2128,0.00
2455,Laurentides,Bengali,2129,0.00
2455,Laurentides,Gujarati,2130,0.00
2455,Laurentides,Hindi,2131,0.00
2455,Laurentides,Kashmiri,2132,0.00
2455,Laurentides,Konkani,2133,0.00
2455,Laurentides,Marathi,2134,0.00
2455,Laurentides,Nepali,2135,0.00
2455,Laurentides,Oriya (Odia),2136,0.00
2455,Laurentides,Punjabi (Panjabi),2137,0.00
2455,Laurentides,Sindhi,2138,0.00
2455,Laurentides,Sinhala (Sinhalese),2139,0.00
2455,Laurentides,Urdu,2140,10.00
2455,Laurentides,Iranian languages,2141,0.00
2455,Laurentides,Kurdish,2142,0.00
2455,Laurentides,Pashto,2143,0.00
2455,Laurentides,Persian (Farsi),2144,0.00
2455,Laurentides,"Indo-Iranian languages, n.i.e.",2145,0.00
2455,Laurentides,Italic (Romance) languages,2146,200.00
2455,Laurentides,Catalan,2147,0.00
2455,Laurentides,Italian,2148,0.00
2455,Laurentides,Portuguese,2149,0.00
2455,Laurentides,Romanian,2150,15.00
2455,Laurentides,Spanish,2151,185.00
2455,Laurentides,"Italic (Romance) languages, n.i.e.",2152,0.00
2455,Laurentides,Japanese,2153,10.00
2455,Laurentides,Kartvelian languages,2154,0.00
2455,Laurentides,Georgian,2155,0.00
2455,Laurentides,Korean,2156,0.00
2455,Laurentides,Mongolic languages,2157,0.00
2455,Laurentides,Mongolian,2158,0.00
2455,Laurentides,Niger-Congo languages,2159,0.00
2455,Laurentides,Akan (Twi),2160,0.00
2455,Laurentides,Bamanankan,2161,0.00
2455,Laurentides,Edo,2162,0.00
2455,Laurentides,Ewe,2163,0.00
2455,Laurentides,"Fulah (Pular, Pulaar, Fulfulde)",2164,0.00
2455,Laurentides,Ga,2165,0.00
2455,Laurentides,Ganda,2166,0.00
2455,Laurentides,Igbo,2167,0.00
2455,Laurentides,Lingala,2168,0.00
2455,Laurentides,Rundi (Kirundi),2169,0.00
2455,Laurentides,Kinyarwanda (Rwanda),2170,0.00
2455,Laurentides,Shona,2171,0.00
2455,Laurentides,Swahili,2172,0.00
2455,Laurentides,Wolof,2173,0.00
2455,Laurentides,Yoruba,2174,0.00
2455,Laurentides,"Niger-Congo languages, n.i.e.",2175,0.00
2455,Laurentides,Nilo-Saharan languages,2176,0.00
2455,Laurentides,Dinka,2177,0.00
2455,Laurentides,"Nilo-Saharan languages, n.i.e.",2178,0.00
2455,Laurentides,Sign languages,2179,15.00
2455,Laurentides,American Sign Language,2180,0.00
2455,Laurentides,Quebec Sign Language,2181,10.00
2455,Laurentides,"Sign languages, n.i.e",2182,0.00
2455,Laurentides,Sino-Tibetan languages,2183,15.00
2455,Laurentides,Chinese languages,2184,15.00
2455,Laurentides,Cantonese,2185,0.00
2455,Laurentides,Hakka,2186,0.00
2455,Laurentides,Mandarin,2187,15.00
2455,Laurentides,Min Dong,2188,0.00
2455,Laurentides,"Min Nan (Chaochow, Teochow, Fukien, Taiwanese)",2189,0.00
2455,Laurentides,Wu (Shanghainese),2190,0.00
2455,Laurentides,"Chinese, n.o.s.",2191,0.00
2455,Laurentides,"Chinese languages, n.i.e.",2192,0.00
2455,Laurentides,Tibeto-Burman languages,2193,0.00
2455,Laurentides,Burmese,2194,0.00
2455,Laurentides,Karenic languages,2195,0.00
2455,Laurentides,Tibetan,2196,0.00
2455,Laurentides,"Tibeto-Burman languages, n.i.e.",2197,0.00
2455,Laurentides,Tai-Kadai languages,2198,0.00
2455,Laurentides,Lao,2199,0.00
2455,Laurentides,Thai,2200,0.00
2455,Laurentides,"Tai-Kadai languages, n.i.e",2201,0.00
2455,Laurentides,Turkic languages,2202,10.00
2455,Laurentides,Azerbaijani,2203,0.00
2455,Laurentides,Turkish,2204,0.00
2455,Laurentides,Uyghur,2205,0.00
2455,Laurentides,Uzbek,2206,0.00
2455,Laurentides,"Turkic languages, n.i.e.",2207,0.00
2455,Laurentides,Uralic languages,2208,0.00
2455,Laurentides,Estonian,2209,0.00
2455,Laurentides,Finnish,2210,0.00
2455,Laurentides,Hungarian,2211,0.00
2455,Laurentides,"Uralic languages, n.i.e.",2212,0.00
2455,Laurentides,"Other languages, n.i.e.",2213,0.00
2455,Laurentides,Multiple responses,2214,19385.00
2455,Laurentides,English and French,2215,18795.00
2455,Laurentides,English and non-official language,2216,100.00
2455,Laurentides,French and non-official language,2217,200.00
2455,Laurentides,"English, French and non-official language",2218,285.00
2455,Laurentides,"Total - Other language(s) used regularly at work for the population in private households aged 15 years and over who worked since January 1, 2015 - 25% Sample Data",2219,333580.00
2455,Laurentides,None,2220,225210.00
2455,Laurentides,English,2221,92200.00
2455,Laurentides,French,2222,14390.00
2455,Laurentides,Non-official language,2223,1075.00
2455,Laurentides,Aboriginal,2224,20.00
